date,hour,day_of_week,day_of_year,sin_24,cos_24,sin_168,cos_168,sin_8760,cos_8760,lag_1,lag_2,lag_24,lag_168,rolling_mean_24,rolling_max_168,is_weekend,season,Count
2023/12/25 17:00,17,1,359,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,40,59,5,17,19.16666667,93,0,1,2.63905733
2023/12/25 18:00,18,1,359,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,13,40,0,0,19.5,93,0,1,0
2023/12/25 19:00,19,1,359,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,13,0,0,19.5,93,0,1,0
2023/12/25 20:00,20,1,359,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,19.5,93,0,1,0
2023/12/25 21:00,21,1,359,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,19.5,93,0,1,0
2023/12/25 22:00,22,1,359,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,19.5,93,0,1,0
2023/12/25 23:00,23,1,359,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,19.5,93,0,1,0
2023/12/26 0:00,0,2,360,0,1,0,1,0,1,0,0,0,0,19.5,93,0,1,0
2023/12/26 1:00,1,2,360,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,19.5,93,0,1,0
2023/12/26 2:00,2,2,360,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,19.5,93,0,1,0
2023/12/26 3:00,3,2,360,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,19.5,93,0,1,0
2023/12/26 4:00,4,2,360,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,19.5,93,0,1,0
2023/12/26 5:00,5,2,360,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,19.5,93,0,1,0
2023/12/26 6:00,6,2,360,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,19.5,93,0,1,0
2023/12/26 7:00,7,2,360,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,19.5,93,0,1,0
2023/12/26 8:00,8,2,360,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,40,51,19.5,93,0,1,4.007333185
2023/12/26 9:00,9,2,360,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,54,0,74,65,20.08333333,93,0,1,4.33073334
2023/12/26 10:00,10,2,360,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,75,54,89,84,20.125,93,0,1,4.510859507
2023/12/26 11:00,11,2,360,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,90,75,93,88,20.16666667,93,0,1,4.356708827
2023/12/26 12:00,12,2,360,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,77,90,37,11,19.5,93,0,1,2.564949357
2023/12/26 13:00,13,2,360,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,12,77,0,0,18.45833333,93,0,1,1.945910149
2023/12/26 14:00,14,2,360,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,6,12,23,27,18.70833333,93,0,1,2.890371758
2023/12/26 15:00,15,2,360,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,17,6,59,62,18.45833333,93,0,1,4.17438727
2023/12/26 16:00,16,2,360,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,64,17,40,31,18.66666667,93,0,1,3.496507561
2023/12/26 17:00,17,2,360,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,32,64,13,10,18.33333333,93,0,1,2.564949357
2023/12/26 18:00,18,2,360,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,12,32,0,0,18.29166667,93,0,1,0
2023/12/26 19:00,19,2,360,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,12,0,0,18.29166667,93,0,1,0
2023/12/26 20:00,20,2,360,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,18.29166667,93,0,1,0
2023/12/26 21:00,21,2,360,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,18.29166667,93,0,1,0
2023/12/26 22:00,22,2,360,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,18.29166667,93,0,1,0
2023/12/26 23:00,23,2,360,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,18.29166667,93,0,1,0
2023/12/27 0:00,0,3,361,0,1,0,1,0,1,0,0,0,0,18.29166667,93,0,1,0
2023/12/27 1:00,1,3,361,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,18.29166667,93,0,1,0
2023/12/27 2:00,2,3,361,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,18.29166667,93,0,1,0
2023/12/27 3:00,3,3,361,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,18.29166667,93,0,1,0
2023/12/27 4:00,4,3,361,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,18.29166667,93,0,1,0
2023/12/27 5:00,5,3,361,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,18.29166667,93,0,1,0
2023/12/27 6:00,6,3,361,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,18.29166667,93,0,1,0
2023/12/27 7:00,7,3,361,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,18.29166667,93,0,1,0
2023/12/27 8:00,8,3,361,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,54,45,18.29166667,93,0,1,3.583518938
2023/12/27 9:00,9,3,361,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,35,0,75,68,17.5,93,0,1,4.127134385
2023/12/27 10:00,10,3,361,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,61,35,90,79,16.91666667,93,0,1,4.418840608
2023/12/27 11:00,11,3,361,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,82,61,77,63,16.58333333,93,0,1,4.48863637
2023/12/27 12:00,12,3,361,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,88,82,12,12,17.04166667,93,0,1,3.218875825
2023/12/27 13:00,13,3,361,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,24,88,6,1,17.54166667,93,0,1,1.609437912
2023/12/27 14:00,14,3,361,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,4,24,17,10,17.45833333,93,0,1,3.295836866
2023/12/27 15:00,15,3,361,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,26,4,64,50,17.83333333,93,0,1,3.737669618
2023/12/27 16:00,16,3,361,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,41,26,32,14,16.875,93,0,1,3.610917913
2023/12/27 17:00,17,3,361,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,36,41,12,11,17.04166667,93,0,1,2.48490665
2023/12/27 18:00,18,3,361,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,11,36,0,0,17,93,0,1,0
2023/12/27 19:00,19,3,361,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,11,0,0,17,93,0,1,0
2023/12/27 20:00,20,3,361,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,17,93,0,1,0
2023/12/27 21:00,21,3,361,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,17,93,0,1,0
2023/12/27 22:00,22,3,361,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,17,93,0,1,0
2023/12/27 23:00,23,3,361,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,17,93,0,1,0
2023/12/28 0:00,0,4,362,0,1,0,1,0,1,0,0,0,0,17,93,0,1,0
2023/12/28 1:00,1,4,362,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,17,93,0,1,0
2023/12/28 2:00,2,4,362,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,17,93,0,1,0
2023/12/28 3:00,3,4,362,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,17,93,0,1,0
2023/12/28 4:00,4,4,362,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,17,93,0,1,0
2023/12/28 5:00,5,4,362,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,17,93,0,1,0
2023/12/28 6:00,6,4,362,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,17,93,0,1,0
2023/12/28 7:00,7,4,362,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,17,93,0,1,0
2023/12/28 8:00,8,4,362,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,35,42,17,93,0,1,3.496507561
2023/12/28 9:00,9,4,362,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,32,0,61,79,16.875,93,0,1,4.304065093
2023/12/28 10:00,10,4,362,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,73,32,82,82,17.375,93,0,1,4.219507705
2023/12/28 11:00,11,4,362,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,67,73,88,91,16.75,93,0,1,4.158883083
2023/12/28 12:00,12,4,362,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,63,67,24,8,15.70833333,93,0,1,2.833213344
2023/12/28 13:00,13,4,362,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,16,63,4,9,15.375,93,0,1,2.197224577
2023/12/28 14:00,14,4,362,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,8,16,26,12,15.54166667,93,0,1,2.48490665
2023/12/28 15:00,15,4,362,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,11,8,41,45,14.91666667,93,0,1,3.688879454
2023/12/28 16:00,16,4,362,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,39,11,36,27,14.83333333,93,0,1,3.465735903
2023/12/28 17:00,17,4,362,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,31,39,11,10,14.625,93,0,1,2.079441542
2023/12/28 18:00,18,4,362,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,7,31,0,0,14.45833333,93,0,1,0
2023/12/28 19:00,19,4,362,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,7,0,0,14.45833333,93,0,1,0
2023/12/28 20:00,20,4,362,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,14.45833333,93,0,1,0
2023/12/28 21:00,21,4,362,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,14.45833333,93,0,1,0
2023/12/28 22:00,22,4,362,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,14.45833333,93,0,1,0
2023/12/28 23:00,23,4,362,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,14.45833333,93,0,1,0
2023/12/29 0:00,0,5,363,0,1,0,1,0,1,0,0,0,0,14.45833333,93,0,1,0
2023/12/29 1:00,1,5,363,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,14.45833333,93,0,1,0
2023/12/29 2:00,2,5,363,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,14.45833333,93,0,1,0
2023/12/29 3:00,3,5,363,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,14.45833333,93,0,1,0
2023/12/29 4:00,4,5,363,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,14.45833333,93,0,1,0
2023/12/29 5:00,5,5,363,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,14.45833333,93,0,1,0
2023/12/29 6:00,6,5,363,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,14.45833333,93,0,1,0
2023/12/29 7:00,7,5,363,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,14.45833333,93,0,1,0
2023/12/29 8:00,8,5,363,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,32,6,14.45833333,93,0,1,0.693147181
2023/12/29 9:00,9,5,363,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,1,0,73,62,13.16666667,93,0,1,3.891820298
2023/12/29 10:00,10,5,363,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,48,1,67,65,12.125,93,0,1,4.127134385
2023/12/29 11:00,11,5,363,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,61,48,63,73,11.875,93,0,1,4.290459441
2023/12/29 12:00,12,5,363,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,72,61,16,14,12.25,93,0,1,3.555348061
2023/12/29 13:00,13,5,363,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,34,72,8,5,13,93,0,1,0
2023/12/29 14:00,14,5,363,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,0,34,11,6,12.66666667,93,0,1,2.302585093
2023/12/29 15:00,15,5,363,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,9,0,39,35,12.58333333,93,0,1,3.583518938
2023/12/29 16:00,16,5,363,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,35,9,31,30,12.41666667,93,0,1,3.135494216
2023/12/29 17:00,17,5,363,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,22,35,7,8,12.04166667,93,0,1,2.995732274
2023/12/29 18:00,18,5,363,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,19,22,0,0,12.54166667,93,0,1,0
2023/12/29 19:00,19,5,363,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,19,0,0,12.54166667,93,0,1,0
2023/12/29 20:00,20,5,363,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,12.54166667,93,0,1,0
2023/12/29 21:00,21,5,363,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,12.54166667,93,0,1,0
2023/12/29 22:00,22,5,363,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,12.54166667,93,0,1,0
2023/12/29 23:00,23,5,363,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,12.54166667,93,0,1,0
2023/12/30 0:00,0,6,364,0,1,0,1,0,1,0,0,0,0,12.54166667,93,1,1,0
2023/12/30 1:00,1,6,364,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,12.54166667,93,1,1,0
2023/12/30 2:00,2,6,364,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,12.54166667,93,1,1,0
2023/12/30 3:00,3,6,364,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,12.54166667,93,1,1,0
2023/12/30 4:00,4,6,364,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,12.54166667,93,1,1,0
2023/12/30 5:00,5,6,364,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,12.54166667,93,1,1,0
2023/12/30 6:00,6,6,364,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,12.54166667,93,1,1,0
2023/12/30 7:00,7,6,364,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,12.54166667,93,1,1,0
2023/12/30 8:00,8,6,364,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,1,29,12.54166667,93,1,1,3.135494216
2023/12/30 9:00,9,6,364,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,22,0,48,41,13.41666667,93,1,1,3.663561646
2023/12/30 10:00,10,6,364,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,38,22,61,59,13,93,1,1,3.761200116
2023/12/30 11:00,11,6,364,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,42,38,72,51,12.20833333,93,1,1,3.713572067
2023/12/30 12:00,12,6,364,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,40,42,34,22,10.875,93,1,1,3.36729583
2023/12/30 13:00,13,6,364,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,28,40,0,1,10.625,93,1,1,1.386294361
2023/12/30 14:00,14,6,364,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,3,28,9,4,10.75,93,1,1,2.564949357
2023/12/30 15:00,15,6,364,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,12,3,35,11,10.875,93,1,1,3.496507561
2023/12/30 16:00,16,6,364,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,32,12,22,17,10.75,93,1,1,3.135494216
2023/12/30 17:00,17,6,364,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,22,32,19,9,10.75,93,1,1,2.48490665
2023/12/30 18:00,18,6,364,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,11,22,0,0,10.41666667,93,1,1,0
2023/12/30 19:00,19,6,364,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,11,0,0,10.41666667,93,1,1,0
2023/12/30 20:00,20,6,364,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,10.41666667,93,1,1,0
2023/12/30 21:00,21,6,364,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,10.41666667,93,1,1,0
2023/12/30 22:00,22,6,364,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,10.41666667,93,1,1,0
2023/12/30 23:00,23,6,364,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,10.41666667,93,1,1,0
2023/12/31 0:00,0,7,365,0,1,0,1,0,1,0,0,0,0,10.41666667,93,1,1,0
2023/12/31 1:00,1,7,365,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,10.41666667,93,1,1,0
2023/12/31 2:00,2,7,365,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,10.41666667,93,1,1,0
2023/12/31 3:00,3,7,365,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,10.41666667,93,1,1,0
2023/12/31 4:00,4,7,365,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,10.41666667,93,1,1,0
2023/12/31 5:00,5,7,365,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,10.41666667,93,1,1,0
2023/12/31 6:00,6,7,365,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,10.41666667,93,1,1,0
2023/12/31 7:00,7,7,365,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,10.41666667,93,1,1,0
2023/12/31 8:00,8,7,365,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,22,16,10.41666667,93,1,1,2.890371758
2023/12/31 9:00,9,7,365,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,17,0,38,30,10.20833333,93,1,1,3.63758616
2023/12/31 10:00,10,7,365,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,37,17,42,24,10.16666667,93,1,1,3.63758616
2023/12/31 11:00,11,7,365,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,37,37,40,41,9.958333333,93,1,1,3.688879454
2023/12/31 12:00,12,7,365,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,39,37,28,7,9.916666667,93,1,1,2.48490665
2023/12/31 13:00,13,7,365,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,11,39,3,0,9.208333333,93,1,1,0
2023/12/31 14:00,14,7,365,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,0,11,12,6,9.083333333,93,1,1,2.708050201
2023/12/31 15:00,15,7,365,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,14,0,32,18,9.166666667,93,1,1,2.995732274
2023/12/31 16:00,16,7,365,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,19,14,22,11,8.625,93,1,1,2.197224577
2023/12/31 17:00,17,7,365,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,8,19,11,5,8.041666667,93,1,1,2.079441542
2023/12/31 18:00,18,7,365,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,7,8,0,0,7.875,93,1,1,0
2023/12/31 19:00,19,7,365,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,7,0,0,7.875,93,1,1,0
2023/12/31 20:00,20,7,365,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,7.875,93,1,1,0
2023/12/31 21:00,21,7,365,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,7.875,93,1,1,0
2023/12/31 22:00,22,7,365,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,7.875,93,1,1,0
2023/12/31 23:00,23,7,365,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,7.875,93,1,1,0
2024/1/1 0:00,0,1,1,0,1,0,1,0,1,0,0,0,0,7.875,93,0,1,0
2024/1/1 1:00,1,1,1,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,7.875,93,0,1,0
2024/1/1 2:00,2,1,1,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,7.875,93,0,1,0
2024/1/1 3:00,3,1,1,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,7.875,93,0,1,0
2024/1/1 4:00,4,1,1,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,7.875,93,0,1,0
2024/1/1 5:00,5,1,1,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,7.875,93,0,1,0
2024/1/1 6:00,6,1,1,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,7.875,93,0,1,0
2024/1/1 7:00,7,1,1,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,7.875,93,0,1,0
2024/1/1 8:00,8,1,1,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,17,40,7.875,93,0,1,2.890371758
2024/1/1 9:00,9,1,1,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,17,0,37,74,7.875,93,0,1,3.610917913
2024/1/1 10:00,10,1,1,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,36,17,37,89,7.833333333,93,0,1,4.043051268
2024/1/1 11:00,11,1,1,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,56,36,39,93,8.625,93,0,1,3.36729583
2024/1/1 12:00,12,1,1,1.22E-16,-1,0.433883739,0.900968868,0.008606997,0.999962959,28,56,11,37,8.166666667,90,0,1,1.791759469
2024/1/1 13:00,13,1,1,-0.258819045,-0.965925826,0.467268628,0.884115394,0.009324227,0.999956528,5,28,0,0,7.916666667,90,0,1,1.945910149
2024/1/1 14:00,14,1,1,-0.5,-0.866025404,0.5,0.866025404,0.010041452,0.999949583,6,5,14,23,8.166666667,90,0,1,2.890371758
2024/1/1 15:00,15,1,1,-0.707106781,-0.707106781,0.532032077,0.846724199,0.010758671,0.999942124,17,6,19,59,8.291666667,90,0,1,2.302585093
2024/1/1 16:00,16,1,1,-0.866025404,-0.5,0.563320058,0.826238774,0.011475886,0.99993415,9,17,8,40,7.875,90,0,1,3.465735903
2024/1/1 17:00,17,1,1,-0.965925826,-0.258819045,0.593820186,0.80459778,0.012193094,0.999925661,31,9,7,13,8.833333333,90,0,1,1.791759469
2024/1/1 18:00,18,1,1,-1,-1.84E-16,0.623489802,0.781831482,0.012910296,0.999916659,5,31,0,0,8.75,90,0,1,0
2024/1/1 19:00,19,1,1,-0.965925826,0.258819045,0.652287411,0.757971723,0.013627492,0.999907141,0,5,0,0,8.75,90,0,1,0
2024/1/1 20:00,20,1,1,-0.866025404,0.5,0.680172738,0.733051872,0.01434468,0.99989711,0,0,0,0,8.75,90,0,1,0
2024/1/1 21:00,21,1,1,-0.707106781,0.707106781,0.707106781,0.707106781,0.015061861,0.999886564,0,0,0,0,8.75,90,0,1,0
2024/1/1 22:00,22,1,1,-0.5,0.866025404,0.733051872,0.680172738,0.015779034,0.999875503,0,0,0,0,8.75,90,0,1,0
2024/1/1 23:00,23,1,1,-0.258819045,0.965925826,0.757971723,0.652287411,0.016496199,0.999863928,0,0,0,0,8.75,90,0,1,0
2024/1/2 0:00,0,2,2,0,1,0,1,0,1,0,0,0,0,8.75,90,0,1,0
2024/1/2 1:00,1,2,2,0.258819045,0.965925826,0.037391194,0.999300705,0.000717259,0.999999743,0,0,0,0,8.75,90,0,1,0
2024/1/2 2:00,2,2,2,0.5,0.866025404,0.074730094,0.997203797,0.001434517,0.999998971,0,0,0,0,8.75,90,0,1,0
2024/1/2 3:00,3,2,2,0.707106781,0.707106781,0.111964476,0.99371221,0.002151774,0.999997685,0,0,0,0,8.75,90,0,1,0
2024/1/2 4:00,4,2,2,0.866025404,0.5,0.149042266,0.988830826,0.00286903,0.999995884,0,0,0,0,8.75,90,0,1,0
2024/1/2 5:00,5,2,2,0.965925826,0.258819045,0.185911607,0.982566473,0.003586285,0.999993569,0,0,0,0,8.75,90,0,1,0
2024/1/2 6:00,6,2,2,1,6.12E-17,0.222520934,0.974927912,0.004303538,0.99999074,0,0,0,0,8.75,90,0,1,0
2024/1/2 7:00,7,2,2,0.965925826,-0.258819045,0.258819045,0.965925826,0.005020789,0.999987396,0,0,0,0,8.75,90,0,1,0
2024/1/2 8:00,8,2,2,0.866025404,-0.5,0.294755174,0.955572806,0.005738037,0.999983537,0,0,17,54,8.75,90,0,1,4.094344562
2024/1/2 9:00,9,2,2,0.707106781,-0.707106781,0.330279062,0.94388333,0.006455283,0.999979164,59,0,36,75,10.5,90,0,1,4.17438727
2024/1/2 10:00,10,2,2,0.5,-0.866025404,0.365341024,0.930873749,0.007172524,0.999974277,64,59,56,90,11.66666667,90,0,1,4.454347296
2024/1/2 11:00,11,2,2,0.258819045,-0.965925826,0.399892024,0.916562256,0.007889763,0.999968875,85,64,28,77,12.875,88,0,1,4.382026635
